DEPT,CASEOD,MATRXDEN,ABHV,DCAL,DPOR,GR,NPOR,RHOB,RHOC,SCAL
137.5,4.5,2.71,140.9951,6.8396,7.0701,38.286,-34.0907,2.5891,-0.0043,6.9008
137.0,4.5,2.71,141.0687,6.835,6.3817,44.1072,-31.0956,2.6009,0.0079,6.9102
136.5,4.5,2.71,141.1427,6.8392,5.8685,53.1119,-23.9337,2.6096,0.0377,6.9297
136.0,4.5,2.71,141.2173,6.8494,6.2125,63.3825,-17.0849,2.6038,0.0825,6.9488
135.5,4.5,2.71,141.292,6.8585,7.7863,72.6432,-14.1714,2.5769,0.0952,6.9463
135.0,4.5,2.71,141.3665,6.8648,9.3734,72.9381,-15.3282,2.5497,0.053,6.9301
134.5,4.5,2.71,141.441,6.8685,9.2296,65.8363,-18.146,2.5522,0.0127,6.9254
134.0,4.5,2.71,141.5156,6.8682,7.639,63.7609,-19.256,2.5794,0.0155,6.9312
133.5,4.5,2.71,141.5901,6.8614,6.4604,66.8107,-18.4352,2.5995,0.0263,6.9332
133.0,4.5,2.71,141.6645,6.8547,6.5032,66.7123,-18.5623,2.5988,0.0251,6.9303
132.5,4.5,2.71,141.7387,6.8516,6.9821,62.2151,-20.5345,2.5906,0.0246,6.9265
132.0,4.5,2.71,141.8127,6.849,6.8436,57.2817,-23.3821,2.593,0.0297,6.9228
131.5,4.5,2.71,141.8868,6.8478,5.9365,53.8533,-25.4106,2.6085,0.0308,6.9253
131.0,4.5,2.71,141.9615,6.8529,5.236,55.4821,-23.8156,2.6205,0.0327,6.9475
130.5,4.5,2.71,142.0372,6.867,5.9541,62.7079,-18.6706,2.6082,0.04,6.995
130.0,4.5,2.71,142.1143,6.888,8.0794,76.154,-13.1265,2.5718,0.0419,7.0414
129.5,4.5,2.71,142.1921,6.9065,10.2337,93.0108,-8.9491,2.535,0.0401,7.0642
129.0,4.5,2.71,142.2702,6.9199,11.4772,104.7326,-6.2381,2.5137,0.0367,7.0676
128.5,4.5,2.71,142.3485,6.9295,12.1949,109.3163,-4.9542,2.5015,0.0255,7.0639
128.0,4.5,2.71,142.4268,6.9348,12.8252,107.2462,-4.9718,2.4907,0.0097,7.0609
127.5,4.5,2.71,142.5051,6.9353,13.1854,110.4088,-5.5429,2.4845,0.0051,7.0605
127.0,4.5,2.71,142.5834,6.9315,13.2381,117.0808,-6.2468,2.4836,0.0023,7.0602
126.5,4.5,2.71,142.6615,6.9296,12.9891,115.2768,-6.8951,2.4879,-0.0049,7.0585
126.0,4.5,2.71,142.7396,6.9302,12.1227,112.9344,-7.3577,2.5027,0.0045,7.0543
125.5,4.5,2.71,142.8175,6.9283,10.9035,110.8901,-7.298,2.5236,0.0261,7.0434
125.0,4.5,2.71,142.895,6.9244,10.3676,108.4494,-6.55,2.5327,0.0397,7.0275
124.5,4.5,2.71,142.972,6.9175,10.9077,104.5758,-6.4179,2.5235,0.0327,7.0122
124.0,4.5,2.71,143.0488,6.9095,11.6841,102.573,-6.5224,2.5102,0.0199,7.0039
123.5,4.5,2.71,143.1255,6.9094,11.8553,109.055,-6.1439,2.5073,0.0209,7.0035
123.0,4.5,2.71,143.2024,6.9167,11.3585,115.2086,-6.013,2.5158,0.0286,7.0047
122.5,4.5,2.71,143.2795,6.9243,10.4936,115.9497,-6.0945,2.5306,0.0405,7.0067
122.0,4.5,2.71,143.3568,6.9311,9.6548,115.0733,-6.37,2.5449,0.0494,7.0085
121.5,4.5,2.71,143.4341,6.937,9.1941,110.1486,-6.5938,2.5528,0.0503,7.0077
121.0,4.5,2.71,143.5114,6.9406,9.1146,106.2069,-6.7896,2.5541,0.0441,6.9997
120.5,4.5,2.71,143.5882,6.9375,9.1256,107.9597,-7.5035,2.554,0.048,6.9825
120.0,4.5,2.71,143.6645,6.9224,9.2574,111.0351,-8.3783,2.5517,0.0579,6.9634
119.5,4.5,2.71,143.7402,6.9057,9.9226,110.6741,-8.3687,2.5403,0.0518,6.9526
119.0,4.5,2.71,143.8158,6.8984,11.0129,108.0741,-7.7248,2.5217,0.034,6.9558
118.5,4.5,2.71,143.8916,6.8974,11.6839,104.6157,-7.5817,2.5102,0.0234,6.9674
118.0,4.5,2.71,143.9676,6.8979,11.6247,101.139,-7.6066,2.5112,0.0368,6.9757
117.5,4.5,2.71,144.0437,6.8977,11.4537,103.314,-7.2985,2.5141,0.0541,6.9781
117.0,4.5,2.71,144.1198,6.8994,11.4149,108.2651,-6.8057,2.5148,0.0495,6.9793
116.5,4.5,2.71,144.1959,6.9025,11.2053,110.1542,-6.7304,2.5184,0.044,6.9796
116.0,4.5,2.71,144.2721,6.9058,11.0164,106.689,-7.1658,2.5216,0.0505,6.9793
115.5,4.5,2.71,144.3483,6.9074,11.3992,103.0082,-7.3671,2.5151,0.049,6.9768
115.0,4.5,2.71,144.4244,6.907,12.2446,101.6686,-7.3098,2.5006,0.0338,6.9705
114.5,4.5,2.71,144.5002,6.9018,12.8361,101.3821,-7.4263,2.4905,0.0195,6.9612
114.0,4.5,2.71,144.5758,6.8967,12.7818,97.8291,-8.247,2.4914,0.0113,6.9534
113.5,4.5,2.71,144.6513,6.8969,12.3696,93.6772,-8.9037,2.4985,0.0139,6.9535
113.0,4.5,2.71,144.7272,6.9,12.091,95.8587,-8.254,2.5032,0.018,6.9647
112.5,4.5,2.71,144.8033,6.9034,12.0092,104.1656,-7.5617,2.5046,0.0194,6.9754
112.0,4.5,2.71,144.8795,6.9061,11.9858,113.3156,-7.7117,2.505,0.023,6.9782
111.5,4.5,2.71,144.9556,6.9075,12.0211,114.2115,-8.365,2.5044,0.0245,6.9738
111.0,4.5,2.71,145.0316,6.9057,11.9313,112.2509,-8.4812,2.506,0.0243,6.9658
110.5,4.5,2.71,145.1074,6.9041,11.4585,110.3183,-7.7548,2.5141,0.0298,6.9617
110.0,4.5,2.71,145.1832,6.9031,10.7177,104.2134,-7.3924,2.5267,0.0472,6.9602
109.5,4.5,2.71,145.2588,6.8986,10.0622,99.5931,-8.3229,2.5379,0.0588,6.9551
109.0,4.5,2.71,145.3343,6.8921,9.6714,99.2894,-9.9038,2.5446,0.0583,6.9522
108.5,4.5,2.71,145.4097,6.8881,9.4787,99.5019,-11.0134,2.5479,0.0547,6.9548
108.0,4.5,2.71,145.4852,6.8888,9.3015,97.6089,-10.7648,2.5509,0.0487,6.9583
107.5,4.5,2.71,145.5609,6.892,9.0076,95.4831,-9.4459,2.556,0.0444,6.9643
107.0,4.5,2.71,145.6367,6.8947,8.6898,96.0511,-8.1755,2.5614,0.0442,6.9729
106.5,4.5,2.71,145.7127,6.8943,8.6746,99.7196,-7.1068,2.5617,0.0465,6.9775
106.0,4.5,2.71,145.7887,6.8923,9.2958,106.5185,-6.8745,2.551,0.0415,6.9792
105.5,4.5,2.71,145.8648,6.896,10.4294,115.0386,-7.1174,2.5317,0.0237,6.9839
105.0,4.5,2.71,145.9413,6.9062,11.4491,121.5565,-7.0357,2.5142,0.0147,6.996
104.5,4.5,2.71,146.0183,6.9164,11.9347,121.6294,-6.7843,2.5059,0.0199,7.0101
104.0,4.5,2.71,146.0956,6.9232,11.9545,119.6942,-6.3437,2.5056,0.0263,7.019
103.5,4.5,2.71,146.173,6.9276,11.8811,122.8084,-5.7747,2.5068,0.0255,7.0217
103.0,4.5,2.71,146.2505,6.9294,12.0321,124.1985,-5.1895,2.5043,0.0124,7.0222
102.5,4.5,2.71,146.328,6.9291,12.1201,123.1817,-4.7385,2.5027,0.0135,7.0226
102.0,4.5,2.71,146.4054,6.9282,11.8067,121.6799,-4.6686,2.5081,0.0292,7.0215
101.5,4.5,2.71,146.4828,6.9266,11.4628,121.8097,-4.8835,2.514,0.034,7.0192
101.0,4.5,2.71,146.5601,6.9251,11.6258,124.9231,-5.5894,2.5112,0.0265,7.0182
100.5,4.5,2.71,146.6374,6.9244,12.1228,127.6656,-6.2058,2.5027,0.0129,7.018
100.0,4.5,2.71,146.7146,6.924,12.2794,126.5332,-6.4624,2.5,0.0046,7.0146
99.5,4.5,2.71,146.7918,6.9239,11.9715,117.4048,-6.8271,2.5053,0.0033,7.0099
99.0,4.5,2.71,146.8689,6.9242,11.6356,110.0939,-7.185,2.511,0.003,7.0091
98.5,4.5,2.71,146.9461,6.9253,11.4302,113.6682,-7.2929,2.5145,0.0079,7.0097
98.0,4.5,2.71,147.0232,6.9248,11.3016,118.6451,-7.3588,2.5167,0.0179,7.0088
97.5,4.5,2.71,147.1003,6.924,11.2928,116.819,-7.5276,2.5169,0.023,7.0078
97.0,4.5,2.71,147.1774,6.9237,11.3015,115.0572,-7.1641,2.5167,0.0259,7.0047
96.5,4.5,2.71,147.2543,6.9222,11.1754,114.2453,-5.9405,2.5189,0.0338,6.9993
96.0,4.5,2.71,147.3311,6.9203,11.0834,112.6764,-5.2852,2.5205,0.0368,6.9975
95.5,4.5,2.71,147.4079,6.9196,11.3068,117.183,-5.682,2.5167,0.0315,6.9985
95.0,4.5,2.71,147.4848,6.9218,11.8419,122.569,-5.737,2.5075,0.0249,6.998
94.5,4.5,2.71,147.5616,6.9228,12.4266,123.3237,-5.2035,2.4975,0.0128,6.9932
94.0,4.5,2.71,147.6383,6.9221,12.7944,120.3635,-4.7001,2.4912,-0.0008,6.9899
93.5,4.5,2.71,147.7151,6.9218,12.8935,120.0346,-4.4034,2.4895,-0.0046,6.9911
93.0,4.5,2.71,147.7918,6.9212,12.8671,124.646,-4.306,2.49,-0.0058,6.9916
92.5,4.5,2.71,147.8685,6.9194,12.9078,124.1292,-4.8089,2.4893,-0.0003,6.9889
92.0,4.5,2.71,147.945,6.9155,13.1273,115.5771,-5.8047,2.4855,0.0016,6.9846
91.5,4.5,2.71,148.0213,6.9122,13.1562,108.2674,-6.3314,2.485,0.0073,6.9809
91.0,4.5,2.71,148.0976,6.9081,12.6001,106.2066,-6.1926,2.4945,0.0267,6.9796
90.5,4.5,2.71,148.1738,6.9055,11.7812,107.5159,-5.6893,2.5085,0.0391,6.9788
90.0,4.5,2.71,148.2499,6.9055,11.114,111.4227,-4.833,2.52,0.043,6.9724
89.5,4.5,2.71,148.3257,6.9048,10.6059,113.6847,-4.3651,2.5286,0.0492,6.9597
89.0,4.5,2.71,148.4014,6.9048,10.2674,111.8728,-4.5392,2.5344,0.0596,6.95
88.5,4.5,2.71,148.477,6.9042,10.2859,108.2357,-5.0303,2.5341,0.052,6.9502
88.0,4.5,2.71,148.5528,6.9044,10.4412,109.863,-5.1114,2.5315,0.0321,6.957
87.5,4.5,2.71,148.6286,6.9054,10.0949,114.0116,-5.1653,2.5374,0.0421,6.9621
87.0,4.5,2.71,148.7045,6.9062,9.3351,114.3155,-5.7689,2.5504,0.0659,6.961
86.5,4.5,2.71,148.7805,6.9079,9.0272,110.8575,-6.0442,2.5556,0.069,6.9619
86.0,4.5,2.71,148.8566,6.9128,9.5151,110.346,-5.6883,2.5473,0.0561,6.968
85.5,4.5,2.71,148.933,6.9187,10.3057,114.0608,-5.7178,2.5338,0.0377,6.9749
85.0,4.5,2.71,149.0096,6.9228,11.0067,117.0789,-5.5212,2.5218,0.0239,6.9872
84.5,4.5,2.71,149.0866,6.9233,11.6068,116.8067,-4.9188,2.5115,0.0135,7.0004
84.0,4.5,2.71,149.1636,6.9209,11.9548,114.0444,-4.4655,2.5056,0.0127,7.0043
83.5,4.5,2.71,149.2404,6.9166,12.0158,118.1268,-4.2928,2.5045,0.0203,7.0034
83.0,4.5,2.71,149.3175,6.9157,12.187,120.4226,-4.5147,2.5016,0.0243,7.0137
82.5,4.5,2.71,149.395,6.9241,12.7003,113.4172,-4.6199,2.4928,0.0209,7.0311
82.0,4.5,2.71,149.4731,6.9393,13.2004,109.1332,-4.5347,2.4843,0.0061,7.0439
81.5,4.5,2.71,149.5516,6.9556,13.1683,109.0098,-4.6723,2.4848,-0.0025,7.0512
81.0,4.5,2.71,149.6307,6.9702,12.7458,113.7593,-5.0656,2.492,0.0109,7.0627
80.5,4.5,2.71,149.7102,6.9827,12.6331,120.2122,-4.8828,2.494,0.0143,7.0774
80.0,4.5,2.71,149.7902,6.9927,12.8941,120.2441,-4.0439,2.4895,0.0006,7.0883
79.5,4.5,2.71,149.8702,6.9981,12.9842,119.4305,-3.3862,2.488,-0.0006,7.0897
79.0,4.5,2.71,149.9502,6.9994,12.7366,124.125,-3.1294,2.4922,0.0044,7.0844
78.5,4.5,2.71,150.0302,7.0,12.25,132.4116,-3.0025,2.5005,0.0161,7.0807
78.0,4.5,2.71,150.1101,6.9992,11.7607,135.3895,-3.2563,2.5089,0.0306,7.0816
77.5,4.5,2.71,150.1901,6.9983,11.6342,131.7804,-3.9318,2.5111,0.0249,7.0853
77.0,4.5,2.71,150.2702,7.0001,11.8569,124.4238,-3.9458,2.5072,0.009,7.0859
76.5,4.5,2.71,150.3501,7.0009,12.0432,116.1042,-3.5848,2.5041,0.0012,7.0781
76.0,4.5,2.71,150.4295,6.9952,11.9801,113.6793,-3.6879,2.5051,0.0139,7.0561
75.5,4.5,2.71,150.5077,6.9747,11.8055,115.2454,-4.3948,2.5081,0.0255,7.018
75.0,4.5,2.71,150.5845,6.9364,11.3778,109.609,-6.2641,2.5154,0.018,6.9783
74.5,4.5,2.71,150.6602,6.9034,10.1812,96.5996,-10.1761,2.5359,0.0111,6.9518
74.0,4.5,2.71,150.7352,6.8862,8.1819,82.2803,-15.8509,2.5701,0.0111,6.9334
73.5,4.5,2.71,150.8096,6.8754,5.7976,65.9547,-23.1748,2.6109,0.0071,6.9175
73.0,4.5,2.71,150.8838,6.8695,3.4852,49.265,-32.3419,2.6504,0.0091,6.9094
72.5,4.5,2.71,150.958,6.8695,1.8795,41.9869,-38.99,2.6779,0.018,6.9082
72.0,4.5,2.71,151.0323,6.8712,1.2188,44.8329,-38.2943,2.6892,0.0304,6.9092
71.5,4.5,2.71,151.1066,6.8719,1.3759,46.927,-32.4764,2.6865,0.043,6.9134
71.0,4.5,2.71,151.1814,6.8744,2.6272,49.9171,-25.9082,2.6651,0.0431,6.9327
70.5,4.5,2.71,151.2568,6.8842,4.9159,59.8302,-19.4482,2.6259,0.0496,6.9623
70.0,4.5,2.71,151.3324,6.8886,7.2091,70.5052,-14.7987,2.5867,0.0639,6.9623
69.5,4.5,2.71,151.4074,6.8822,8.1099,68.7764,-15.2358,2.5713,0.0482,6.9386
69.0,4.5,2.71,151.4821,6.8775,7.0373,57.6683,-19.7786,2.5897,0.0242,6.925
68.5,4.5,2.71,151.5566,6.8767,5.0461,46.8156,-23.8431,2.6237,0.0255,6.9204
68.0,4.5,2.71,151.6311,6.8736,3.5972,43.425,-25.9397,2.6485,0.0362,6.9167
67.5,4.5,2.71,151.7053,6.8656,3.1551,45.5886,-27.7484,2.656,0.0379,6.9128
67.0,4.5,2.71,151.7793,6.8588,3.5332,46.2483,-29.5319,2.6496,0.032,6.9108
66.5,4.5,2.71,151.8533,6.8542,4.2763,43.0258,-31.1957,2.6369,0.0308,6.9115
66.0,4.5,2.71,151.9271,6.848,4.8895,38.546,-32.4699,2.6264,0.0354,6.9128
65.5,4.5,2.71,152.0008,6.8387,5.2033,36.9731,-33.1773,2.621,0.0319,6.9107
65.0,4.5,2.71,152.0742,6.8278,5.2267,36.1426,-34.3344,2.6206,0.0192,6.9057
